3641,SBIN,2018-10-09,268.0000,268.1500,260.0000,262.9500
2,RELIANCE,2018-10-10,1093.9000,1115.8500,1084.3000,1102.1000
166,LT,2018-10-10,1227.0000,1265.9000,1223.7000,1250.6500
257,HDFC,2018-10-10,1717.4000,1768.0000,1716.6500,1736.9500
326,TATASTEEL,2018-10-10,573.1500,587.8000,573.1500,583.6500
375,TCS,2018-10-10,2100.0000,2105.9500,2029.0000,2043.6000
416,BAJFINANCE,2018-10-10,2100.0000,2305.7000,2100.0000,2270.9500
551,INFY,2018-10-10,719.9000,719.9000,695.4000,700.4500
701,MARUTI,2018-10-10,6748.0000,7050.0000,6723.2500,6985.8500
926,INDUSINDBK,2018-10-10,1612.0000,1666.8500,1604.2000,1637.9500
950,SAMMAANCAP,2018-10-10,964.4000,988.8500,945.0000,978.2500
1118,KOTAKBANK,2018-10-10,1113.5000,1146.6000,1112.2500,1137.7500
3503,TMPV,2018-10-10,186.0000,190.9500,185.0500,188.7500
3603,AXISBANK,2018-10-10,553.9500,590.8000,552.8500,589.2000
3633,ICICIBANK,2018-10-10,307.1000,322.9500,304.5000,319.8500
3641,SBIN,2018-10-10,261.6000,280.4500,261.2000,278.6500
2,RELIANCE,2018-10-11,1064.0000,1114.7500,1043.0000,1087.8000
166,LT,2018-10-11,1230.0000,1237.0000,1220.1000,1225.8500
257,HDFC,2018-10-11,1690.0000,1724.1000,1675.7000,1684.5500
326,TATASTEEL,2018-10-11,557.0000,564.0000,549.0500,555.1500
375,TCS,2018-10-11,1985.0000,2013.0000,1941.0000,1979.9500
416,BAJFINANCE,2018-10-11,2100.0000,2230.0000,2060.0000,2162.1000
551,INFY,2018-10-11,685.0000,692.9000,663.3000,673.3500
701,MARUTI,2018-10-11,6800.0000,6950.0000,6705.2000,6875.5000
926,INDUSINDBK,2018-10-11,1610.0000,1610.0000,1581.4000,1592.5500
950,SAMMAANCAP,2018-10-11,919.0000,935.5000,860.6500,891.7000
1118,KOTAKBANK,2018-10-11,1100.0000,1120.0000,1095.0000,1115.5500
3503,TMPV,2018-10-11,180.6500,187.7500,178.0000,182.9500
3603,AXISBANK,2018-10-11,555.0000,585.8000,550.1000,580.8500
3633,ICICIBANK,2018-10-11,310.0000,315.4500,304.0000,311.7000
3641,SBIN,2018-10-11,268.0000,271.5000,260.6000,262.1500
2,RELIANCE,2018-10-12,1104.9500,1129.0000,1101.9000,1126.5500
166,LT,2018-10-12,1224.8000,1245.0000,1218.7500,1235.2500
257,HDFC,2018-10-12,1705.9000,1741.5000,1694.5000,1730.3000
326,TATASTEEL,2018-10-12,560.8000,578.8000,558.1000,576.5000
375,TCS,2018-10-12,1978.0000,1978.0000,1903.0000,1918.3000
416,BAJFINANCE,2018-10-12,2227.2500,2320.0000,2227.2500,2287.3500
551,INFY,2018-10-12,676.4000,684.0500,661.5000,678.8000
701,MARUTI,2018-10-12,6950.0000,7326.0000,6950.0000,7287.2000
926,INDUSINDBK,2018-10-12,1611.9000,1659.5000,1606.0000,1652.7000
950,SAMMAANCAP,2018-10-12,912.0000,941.9000,912.0000,931.9500
1118,KOTAKBANK,2018-10-12,1122.0000,1173.1500,1122.0000,1167.1500
3503,TMPV,2018-10-12,185.9500,188.4000,182.6000,183.7500
3603,AXISBANK,2018-10-12,589.6500,602.2500,580.7500,584.9000
3633,ICICIBANK,2018-10-12,313.8500,324.2500,313.6000,319.4000
3641,SBIN,2018-10-12,266.0000,267.9000,261.5000,263.7500
2,RELIANCE,2018-10-15,1129.9000,1146.9000,1118.1500,1139.7500
166,LT,2018-10-15,1230.0000,1236.8000,1208.4000,1216.4000
257,HDFC,2018-10-15,1755.0000,1765.5000,1703.6500,1732.9000
326,TATASTEEL,2018-10-15,578.2500,579.4500,566.5000,570.0000
375,TCS,2018-10-15,1940.0000,1955.5500,1920.0000,1949.5000
416,BAJFINANCE,2018-10-15,2319.7500,2319.7500,2261.1000,2306.2000
551,INFY,2018-10-15,688.6000,705.0000,681.5000,698.8000
701,MARUTI,2018-10-15,7320.0000,7340.0000,7126.0500,7182.0000
926,INDUSINDBK,2018-10-15,1667.7000,1667.7000,1588.5500,1626.9500
950,SAMMAANCAP,2018-10-15,941.2500,960.0000,935.6000,948.9000
1118,KOTAKBANK,2018-10-15,1170.0000,1183.8000,1157.5000,1170.4500
3503,TMPV,2018-10-15,186.5000,186.5000,182.7000,184.3500
3603,AXISBANK,2018-10-15,585.0000,585.0000,569.4500,576.5500
3633,ICICIBANK,2018-10-15,316.9000,317.9000,309.5500,313.3500
3641,SBIN,2018-10-15,264.4000,265.7000,261.1000,263.2000
2,RELIANCE,2018-10-16,1146.0000,1167.4000,1140.0000,1163.8000
166,LT,2018-10-16,1220.0000,1228.9500,1215.5500,1224.6500
257,HDFC,2018-10-16,1735.0000,1773.7000,1713.1500,1756.2500
326,TATASTEEL,2018-10-16,571.1000,584.0000,569.6000,572.8000
375,TCS,2018-10-16,1958.0000,1971.9000,1935.0000,1962.3000
416,BAJFINANCE,2018-10-16,2325.0000,2362.0000,2285.2500,2308.8500
551,INFY,2018-10-16,710.0000,713.9000,689.4000,695.2500
701,MARUTI,2018-10-16,7214.0000,7278.0000,7123.8000,7150.9000
926,INDUSINDBK,2018-10-16,1639.0000,1695.9500,1615.0000,1620.5500
950,SAMMAANCAP,2018-10-16,950.0000,976.8000,896.4000,907.3500
1118,KOTAKBANK,2018-10-16,1171.5000,1181.7000,1162.7500,1175.7500
3503,TMPV,2018-10-16,185.2000,187.2500,184.5500,185.8500
3603,AXISBANK,2018-10-16,577.7500,594.3500,570.2500,588.8500
3633,ICICIBANK,2018-10-16,313.7500,322.9500,313.7500,320.6500
3641,SBIN,2018-10-16,264.6000,270.8500,263.3500,270.3000
2,RELIANCE,2018-10-17,1179.0000,1179.3500,1140.0000,1151.3000
166,LT,2018-10-17,1236.6500,1238.0000,1208.7000,1211.9000
257,HDFC,2018-10-17,1772.0000,1775.0000,1729.5000,1737.8000
326,TATASTEEL,2018-10-17,578.0500,579.5000,552.1000,554.6500
375,TCS,2018-10-17,1970.0000,1989.0000,1920.0000,1929.4000
416,BAJFINANCE,2018-10-17,2340.0000,2369.2500,2132.8500,2150.5000
551,INFY,2018-10-17,710.0000,721.8000,701.3500,705.3500
701,MARUTI,2018-10-17,7237.6500,7245.0000,6853.4500,6885.6000
926,INDUSINDBK,2018-10-17,1636.2500,1652.5500,1600.0000,1603.9000
950,SAMMAANCAP,2018-10-17,911.9000,920.0000,777.2000,788.6500
1118,KOTAKBANK,2018-10-17,1185.0000,1188.6500,1172.2500,1176.0000
3503,TMPV,2018-10-17,187.6000,187.8000,179.1000,179.9500
3603,AXISBANK,2018-10-17,594.7500,598.8000,566.6000,576.0500
3633,ICICIBANK,2018-10-17,325.1000,328.1500,311.6500,314.8000
3641,SBIN,2018-10-17,273.7500,275.0000,260.0000,261.1500
2,RELIANCE,2018-10-19,1100.0000,1111.0000,1070.2500,1101.3000
166,LT,2018-10-19,1200.0000,1211.9000,1186.0000,1206.0500
257,HDFC,2018-10-19,1725.0000,1760.9500,1651.7000,1660.2500
326,TATASTEEL,2018-10-19,553.0000,562.6000,545.0000,554.9500
375,TCS,2018-10-19,1929.0000,1929.0000,1870.0500,1913.2000
416,BAJFINANCE,2018-10-19,2150.0000,2198.0000,2053.9500,2140.5000
551,INFY,2018-10-19,687.0000,687.7000,678.0000,683.5500
701,MARUTI,2018-10-19,6830.0000,6965.0000,6715.5000,6756.4500
926,INDUSINDBK,2018-10-19,1590.0000,1613.1500,1570.0000,1576.7000
950,SAMMAANCAP,2018-10-19,770.0000,770.5000,639.0500,653.8000
1118,KOTAKBANK,2018-10-19,1165.0000,1206.0000,1160.6000,1198.9500
3503,TMPV,2018-10-19,178.9500,179.7500,174.0000,174.7000
3603,AXISBANK,2018-10-19,570.4000,576.5500,554.5500,562.5500
3633,ICICIBANK,2018-10-19,312.8500,321.5000,310.2000,315.4500
3641,SBIN,2018-10-19,259.7000,264.2000,258.1000,261.1000
2,RELIANCE,2018-10-22,1110.0000,1114.8000,1057.3500,1062.6500
166,LT,2018-10-22,1214.0000,1218.6500,1200.1000,1206.6000
257,HDFC,2018-10-22,1683.9000,1689.7000,1649.4500,1658.3000
326,TATASTEEL,2018-10-22,559.0000,561.2000,541.5500,544.7500
375,TCS,2018-10-22,1914.0000,1916.0000,1886.9500,1903.0000
416,BAJFINANCE,2018-10-22,2188.0000,2218.9500,2091.0000,2115.3500
551,INFY,2018-10-22,688.7000,695.0500,673.8000,679.9500
701,MARUTI,2018-10-22,6818.0000,6905.0000,6722.0500,6812.2000
926,INDUSINDBK,2018-10-22,1590.0000,1600.4000,1421.5000,1449.4500
950,SAMMAANCAP,2018-10-22,663.0000,738.8000,663.0000,713.1500
1118,KOTAKBANK,2018-10-22,1205.2000,1219.2000,1157.5000,1164.0000
3503,TMPV,2018-10-22,176.4000,176.8500,170.0500,170.7500
3603,AXISBANK,2018-10-22,567.9500,572.0000,558.2000,562.0500
3633,ICICIBANK,2018-10-22,320.2000,329.8500,316.1000,327.1000
3641,SBIN,2018-10-22,266.0000,266.0000,259.4500,260.3500
2,RELIANCE,2018-10-23,1052.7500,1064.7000,1043.6500,1054.7000
166,LT,2018-10-23,1195.9000,1209.0500,1182.5000,1200.7000
257,HDFC,2018-10-23,1645.0000,1710.0000,1644.5000,1686.7500
326,TATASTEEL,2018-10-23,540.0000,550.0000,535.1500,545.6000
375,TCS,2018-10-23,1888.0000,1898.0000,1837.0000,1843.6500
416,BAJFINANCE,2018-10-23,2095.0000,2155.3500,1997.5500,2083.3500
551,INFY,2018-10-23,675.9500,682.0000,653.3000,657.6000
701,MARUTI,2018-10-23,6779.0000,6857.0000,6666.0000,6771.3000
926,INDUSINDBK,2018-10-23,1435.0000,1498.0000,1425.0000,1473.1500
950,SAMMAANCAP,2018-10-23,694.5000,770.9000,683.9000,734.6500
1118,KOTAKBANK,2018-10-23,1150.0000,1179.8000,1143.5500,1174.4500
3503,TMPV,2018-10-23,170.0000,175.7000,169.5500,170.6500
3603,AXISBANK,2018-10-23,557.0000,571.4000,553.5000,562.7500
3633,ICICIBANK,2018-10-23,323.0000,328.6000,318.3500,322.8500
3641,SBIN,2018-10-23,258.0000,259.0000,255.0000,255.6500
2,RELIANCE,2018-10-24,1074.9000,1075.9500,1031.4000,1045.7500
166,LT,2018-10-24,1211.2000,1222.3000,1204.1000,1218.9000
257,HDFC,2018-10-24,1715.0000,1748.5000,1706.6000,1741.4500
326,TATASTEEL,2018-10-24,552.0000,554.6000,541.4000,550.0500
375,TCS,2018-10-24,1852.0500,1874.0000,1811.1000,1848.5000
416,BAJFINANCE,2018-10-24,2175.0000,2339.0000,2160.0000,2311.8000
551,INFY,2018-10-24,663.0000,666.5000,647.1500,649.8000
701,MARUTI,2018-10-24,6850.0000,6885.0000,6690.0000,6768.3000
926,INDUSINDBK,2018-10-24,1490.0000,1528.7000,1480.0500,1521.3500
950,SAMMAANCAP,2018-10-24,752.7000,778.9000,725.6000,743.3000
1118,KOTAKBANK,2018-10-24,1185.0000,1195.0500,1153.9500,1177.1000
3503,TMPV,2018-10-24,173.9000,175.0000,169.0000,170.6500
3603,AXISBANK,2018-10-24,574.5000,576.9500,557.2500,564.1000
3633,ICICIBANK,2018-10-24,328.7500,330.0000,316.2500,322.0000
3641,SBIN,2018-10-24,260.2500,261.8000,252.8000,255.7000
2,RELIANCE,2018-10-25,1036.0000,1040.6500,1016.4000,1030.8000
166,LT,2018-10-25,1208.0000,1212.0500,1195.1500,1201.5500
257,HDFC,2018-10-25,1729.7500,1740.0000,1685.0500,1694.4500
326,TATASTEEL,2018-10-25,544.7000,550.6000,540.0000,545.7500
375,TCS,2018-10-25,1844.0000,1876.9000,1825.0500,1853.0000
416,BAJFINANCE,2018-10-25,2285.0000,2348.0000,2256.8000,2335.0000
551,INFY,2018-10-25,643.0000,656.3500,636.2500,648.7500
701,MARUTI,2018-10-25,6700.0000,6853.7000,6620.2000,6723.2000
926,INDUSINDBK,2018-10-25,1502.1000,1522.9000,1475.6000,1491.1000
950,SAMMAANCAP,2018-10-25,729.0500,730.0000,683.1500,689.1000
1118,KOTAKBANK,2018-10-25,1173.0000,1194.2000,1165.0000,1185.8000
3503,TMPV,2018-10-25,168.9500,169.7500,164.6000,165.3500
3603,AXISBANK,2018-10-25,558.0000,564.7000,552.4500,561.0500
3633,ICICIBANK,2018-10-25,318.5000,322.0500,311.8000,319.9500
3641,SBIN,2018-10-25,254.5000,255.0000,248.4000,249.5500
2,RELIANCE,2018-10-26,1032.9000,1057.0000,1022.0000,1044.9000
166,LT,2018-10-26,1200.6000,1213.0000,1191.3000,1197.4500
257,HDFC,2018-10-26,1694.0000,1719.8500,1675.5000,1702.1000
326,TATASTEEL,2018-10-26,547.6000,561.6000,541.1000,551.5500
375,TCS,2018-10-26,1853.9000,1853.9000,1791.1000,1799.1000
416,BAJFINANCE,2018-10-26,2329.9500,2376.8000,2278.5000,2338.9000
551,INFY,2018-10-26,645.3000,648.7000,629.9000,633.6000
701,MARUTI,2018-10-26,6750.0000,6795.0000,6500.0000,6717.3000
926,INDUSINDBK,2018-10-26,1496.5000,1498.0000,1438.1000,1445.8000
950,SAMMAANCAP,2018-10-26,691.0000,722.2500,645.2500,683.9000
1118,KOTAKBANK,2018-10-26,1185.0000,1193.0000,1152.3000,1158.6000
3503,TMPV,2018-10-26,166.0000,172.8000,165.9000,168.5000
3603,AXISBANK,2018-10-26,562.0000,564.0000,534.5500,537.7000
3633,ICICIBANK,2018-10-26,319.8000,323.4000,313.0000,315.6500
3641,SBIN,2018-10-26,252.0000,252.5000,247.4000,248.1000
2,RELIANCE,2018-10-29,1046.0000,1093.8500,1046.0000,1087.8000
166,LT,2018-10-29,1201.0000,1264.5000,1198.2500,1261.3000
257,HDFC,2018-10-29,1705.0000,1710.0000,1653.0500,1698.4000
326,TATASTEEL,2018-10-29,556.5000,575.5000,552.3000,573.7000
375,TCS,2018-10-29,1808.7000,1877.9500,1784.3500,1871.0000
416,BAJFINANCE,2018-10-29,2338.9000,2392.0000,2315.0000,2380.4500
551,INFY,2018-10-29,633.7000,650.5500,631.5000,644.7500
701,MARUTI,2018-10-29,6722.0000,6810.0000,6691.0500,6798.7000
926,INDUSINDBK,2018-10-29,1445.0000,1445.0000,1375.0000,1412.8000
950,SAMMAANCAP,2018-10-29,697.0000,781.4000,695.1000,771.5500
1118,KOTAKBANK,2018-10-29,1152.1000,1152.9000,1098.4500,1138.1000
3503,TMPV,2018-10-29,169.9500,176.5000,167.7000,175.3500
3603,AXISBANK,2018-10-29,541.3500,577.0000,538.5500,566.7000
3633,ICICIBANK,2018-10-29,329.0000,352.9500,328.3000,349.4000
3641,SBIN,2018-10-29,250.0000,269.2500,248.4000,267.9000
2,RELIANCE,2018-10-30,1085.5000,1085.5000,1052.1000,1057.0000
166,LT,2018-10-30,1258.4000,1278.6500,1248.2500,1271.2500
257,HDFC,2018-10-30,1703.0000,1710.0000,1663.2000,1671.9000
326,TATASTEEL,2018-10-30,571.2500,572.0000,563.1000,564.5000
375,TCS,2018-10-30,1867.0000,1909.4000,1845.0000,1894.8000
416,BAJFINANCE,2018-10-30,2395.0000,2423.9000,2350.3500,2356.3500
551,INFY,2018-10-30,641.1000,663.8000,637.4500,659.6000
701,MARUTI,2018-10-30,6798.0000,6868.9500,6675.2000,6697.0000
926,INDUSINDBK,2018-10-30,1410.0000,1410.0000,1349.6000,1364.3000
950,SAMMAANCAP,2018-10-30,772.0000,804.7500,753.3500,769.1500
1118,KOTAKBANK,2018-10-30,1140.0000,1146.0000,1115.3000,1123.8000
3503,TMPV,2018-10-30,177.0000,181.5000,176.0500,177.2500
3603,AXISBANK,2018-10-30,564.8500,571.7500,559.0000,562.7000
3633,ICICIBANK,2018-10-30,347.4500,353.8500,342.9000,345.7000
3641,SBIN,2018-10-30,267.5000,279.1000,266.0000,273.1500
2,RELIANCE,2018-10-31,1059.0000,1065.8500,1047.0000,1061.2500
166,LT,2018-10-31,1266.0000,1304.0000,1249.2000,1297.5000
257,HDFC,2018-10-31,1678.0000,1774.5000,1677.1000,1769.2500
326,TATASTEEL,2018-10-31,554.9500,557.8000,529.3500,553.8500
375,TCS,2018-10-31,1900.0000,1943.9000,1875.4500,1938.1500
416,BAJFINANCE,2018-10-31,2367.8000,2392.0000,2306.9000,2382.5500
551,INFY,2018-10-31,663.9000,692.9500,663.0500,686.4000
701,MARUTI,2018-10-31,6760.0000,6760.0000,6500.0000,6616.4000
926,INDUSINDBK,2018-10-31,1355.0000,1436.2000,1333.1500,1425.1000
950,SAMMAANCAP,2018-10-31,771.7000,841.4000,769.0500,834.6000
1118,KOTAKBANK,2018-10-31,1129.1000,1135.0000,1107.0000,1119.1500
3503,TMPV,2018-10-31,178.3000,180.0000,173.4500,179.1000
3603,AXISBANK,2018-10-31,568.3000,586.0000,558.0000,582.4000
3633,ICICIBANK,2018-10-31,345.5000,356.5500,342.3000,355.0000
3641,SBIN,2018-10-31,275.0000,282.7500,268.6000,281.4000
2,RELIANCE,2018-11-01,1067.9000,1067.9000,1050.0000,1056.2500
166,LT,2018-11-01,1337.4500,1384.0000,1321.6000,1326.7500
257,HDFC,2018-11-01,1776.8000,1794.9000,1748.2500,1762.0000
326,TATASTEEL,2018-11-01,555.8000,563.9000,554.0000,556.6000
375,TCS,2018-11-01,1943.6500,1944.3500,1901.3000,1935.7500
416,BAJFINANCE,2018-11-01,2391.4500,2435.0000,2372.4500,2418.1000
551,INFY,2018-11-01,689.7000,689.7000,659.6000,666.7000
701,MARUTI,2018-11-01,6648.9500,6739.9500,6600.0000,6711.7500
926,INDUSINDBK,2018-11-01,1402.0000,1492.9500,1398.0000,1463.9500
950,SAMMAANCAP,2018-11-01,840.2000,875.8500,836.1500,850.4500
1118,KOTAKBANK,2018-11-01,1123.7000,1126.7500,1101.1000,1109.5500
3503,TMPV,2018-11-01,182.0000,186.0500,178.2000,179.4500
3603,AXISBANK,2018-11-01,582.0500,608.0500,582.0500,602.1500
3633,ICICIBANK,2018-11-01,357.0000,358.4500,351.1000,353.7000
3641,SBIN,2018-11-01,283.0000,289.0000,278.8500,285.9000
2,RELIANCE,2018-11-02,1067.0000,1081.0000,1063.1500,1074.9000
166,LT,2018-11-02,1340.0000,1369.8500,1340.0000,1358.2000
257,HDFC,2018-11-02,1790.0000,1836.9000,1765.5000,1824.4000
326,TATASTEEL,2018-11-02,561.0000,582.4000,560.6500,574.0500
375,TCS,2018-11-02,1934.2000,1954.6000,1905.0000,1913.4500
416,BAJFINANCE,2018-11-02,2443.0000,2474.9000,2365.0000,2383.3000
551,INFY,2018-11-02,665.9500,675.8000,660.1000,662.2500
701,MARUTI,2018-11-02,6769.8000,7159.0000,6750.0500,7135.4500
926,INDUSINDBK,2018-11-02,1485.0000,1554.9000,1475.0000,1541.8000
950,SAMMAANCAP,2018-11-02,860.1500,880.0000,856.1000,870.9000
1118,KOTAKBANK,2018-11-02,1118.2500,1146.0000,1112.5000,1133.2000
3503,TMPV,2018-11-02,180.9500,191.8500,180.9000,190.3000
3603,AXISBANK,2018-11-02,612.4500,617.9000,605.1000,610.6500
3633,ICICIBANK,2018-11-02,354.0000,357.8000,351.7000,354.4500
3641,SBIN,2018-11-02,287.9000,292.8000,283.2000,285.3500
2,RELIANCE,2018-11-05,1073.4500,1092.7000,1065.0000,1090.3000
166,LT,2018-11-05,1358.3000,1365.0000,1343.5500,1350.1500
257,HDFC,2018-11-05,1811.2500,1824.4000,1773.3500,1792.9000
326,TATASTEEL,2018-11-05,574.0000,583.6000,567.5000,577.4500
375,TCS,2018-11-05,1910.0000,1927.3500,1884.7500,1890.8500
416,BAJFINANCE,2018-11-05,2390.0000,2409.0000,2332.7000,2359.4000
551,INFY,2018-11-05,663.5000,668.6000,657.0000,666.0000
701,MARUTI,2018-11-05,7138.0000,7254.7000,7060.0500,7177.2500
926,INDUSINDBK,2018-11-05,1535.0000,1535.0000,1480.2000,1486.4500
950,SAMMAANCAP,2018-11-05,866.0000,870.9000,800.5500,834.1000
1118,KOTAKBANK,2018-11-05,1135.0000,1135.0000,1115.5000,1129.4500
3503,TMPV,2018-11-05,191.3000,191.3000,186.6500,189.8000
3603,AXISBANK,2018-11-05,628.9000,633.0000,617.2000,624.4000
3633,ICICIBANK,2018-11-05,351.0000,351.8500,348.0000,349.6500
3641,SBIN,2018-11-05,286.4500,300.0000,283.5000,294.9500
2,RELIANCE,2018-11-06,1094.0000,1112.0000,1091.6000,1104.1000
166,LT,2018-11-06,1350.1500,1369.8000,1350.0500,1363.8500
257,HDFC,2018-11-06,1801.4000,1814.0000,1783.1000,1805.9000
326,TATASTEEL,2018-11-06,579.6000,584.4000,570.0000,575.7500
375,TCS,2018-11-06,1894.0000,1937.5000,1891.0000,1932.7000
416,BAJFINANCE,2018-11-06,2370.0000,2389.9000,2332.3500,2339.7500
551,INFY,2018-11-06,667.9000,675.0000,660.6500,666.4500
701,MARUTI,2018-11-06,7195.0000,7238.0000,7050.0000,7075.0000
926,INDUSINDBK,2018-11-06,1490.0000,1511.6000,1442.6500,1475.4500
950,SAMMAANCAP,2018-11-06,840.4000,852.0000,816.2500,829.1000
1118,KOTAKBANK,2018-11-06,1128.4500,1140.0000,1121.1500,1125.3000
3503,TMPV,2018-11-06,192.4500,199.9500,191.7500,193.2500
3603,AXISBANK,2018-11-06,626.0000,628.1000,600.0500,607.4500
3633,ICICIBANK,2018-11-06,348.7000,358.3000,347.6500,353.1000
3641,SBIN,2018-11-06,296.1000,298.3000,283.9000,286.4500
2,RELIANCE,2018-11-07,1115.0000,1115.0000,1106.7000,1110.7000
166,LT,2018-11-07,1370.0000,1370.0000,1363.6500,1365.9500
257,HDFC,2018-11-07,1813.5500,1819.0000,1807.6500,1815.8500
326,TATASTEEL,2018-11-07,581.0000,582.2500,579.0000,580.2500
375,TCS,2018-11-07,1940.0000,1949.0000,1937.0000,1942.1500
416,BAJFINANCE,2018-11-07,2360.0000,2364.5000,2343.7000,2348.4000
551,INFY,2018-11-07,673.0000,677.5000,672.0000,675.5000
701,MARUTI,2018-11-07,7140.0000,7143.0000,7090.0000,7127.9000
926,INDUSINDBK,2018-11-07,1486.0000,1501.1500,1475.0000,1483.9000
950,SAMMAANCAP,2018-11-07,835.2000,842.9000,828.1000,831.9000
1118,KOTAKBANK,2018-11-07,1134.0000,1139.3000,1132.3500,1134.3000
3503,TMPV,2018-11-07,194.9500,195.7500,193.3500,194.8500
3603,AXISBANK,2018-11-07,612.9000,612.9000,604.6500,606.8500
3633,ICICIBANK,2018-11-07,356.7500,357.0000,354.5500,355.9000
3641,SBIN,2018-11-07,288.9000,288.9000,285.9500,286.5500
2,RELIANCE,2018-11-09,1106.2500,1113.8000,1085.0000,1093.4500
166,LT,2018-11-09,1365.9500,1379.0000,1360.0000,1368.6000
257,HDFC,2018-11-09,1820.0000,1832.7000,1780.0000,1816.1000
326,TATASTEEL,2018-11-09,579.3500,579.3500,568.4500,572.2000
375,TCS,2018-11-09,1961.0000,1961.9500,1905.0000,1909.2000
416,BAJFINANCE,2018-11-09,2349.6500,2383.8500,2338.2500,2375.3500
551,INFY,2018-11-09,679.0000,679.0000,655.5000,659.5000
701,MARUTI,2018-11-09,7130.0000,7315.0000,7040.8500,7283.5000
926,INDUSINDBK,2018-11-09,1477.1000,1520.3000,1476.0000,1494.9000
950,SAMMAANCAP,2018-11-09,834.0000,865.4000,822.5000,862.1500
1118,KOTAKBANK,2018-11-09,1132.0000,1138.8500,1115.7500,1135.5500
3503,TMPV,2018-11-09,192.9000,200.7500,192.0000,195.2500
3603,AXISBANK,2018-11-09,609.0000,623.8000,601.0000,613.2000
3633,ICICIBANK,2018-11-09,356.9000,358.1000,352.4000,356.8500
3641,SBIN,2018-11-09,287.0000,287.5000,282.4500,283.2500
2,RELIANCE,2018-11-12,1097.7000,1098.8000,1074.5500,1080.0000
166,LT,2018-11-12,1372.9000,1384.5000,1362.0000,1367.2000
257,HDFC,2018-11-12,1817.1000,1838.4500,1789.3500,1795.9000
326,TATASTEEL,2018-11-12,573.5500,589.7000,572.1500,582.8500
375,TCS,2018-11-12,1908.5000,1946.1000,1908.5000,1914.8500
416,BAJFINANCE,2018-11-12,2375.3500,2385.0000,2270.0000,2277.6000
551,INFY,2018-11-12,666.0000,676.4000,662.3000,664.2000
701,MARUTI,2018-11-12,7300.0000,7352.5000,7052.0000,7087.8000
926,INDUSINDBK,2018-11-12,1501.9000,1519.0000,1478.2000,1493.0000
950,SAMMAANCAP,2018-11-12,863.0000,879.9500,850.1000,865.2500
1118,KOTAKBANK,2018-11-12,1139.0000,1161.9500,1138.1500,1153.7000
3503,TMPV,2018-11-12,194.4500,194.4500,185.2000,186.0500
3603,AXISBANK,2018-11-12,612.5500,618.5000,604.8000,606.5500
3633,ICICIBANK,2018-11-12,356.0000,358.2000,351.5000,352.3500
3641,SBIN,2018-11-12,283.7000,283.7000,276.8500,277.9500
2,RELIANCE,2018-11-13,1074.0000,1103.0000,1070.0500,1099.4500
166,LT,2018-11-13,1364.0000,1395.0000,1358.2000,1391.1000
257,HDFC,2018-11-13,1790.0000,1829.0000,1784.5500,1824.7000
326,TATASTEEL,2018-11-13,583.0000,591.5000,579.1000,589.2000
375,TCS,2018-11-13,1915.0000,1939.0000,1903.0000,1934.9500
416,BAJFINANCE,2018-11-13,2270.0000,2308.3500,2233.1000,2285.0000
551,INFY,2018-11-13,663.5000,667.7500,656.3000,665.7000
701,MARUTI,2018-11-13,7049.9500,7168.7500,7021.0000,7150.4500
926,INDUSINDBK,2018-11-13,1485.1000,1496.3000,1463.5500,1485.5500
950,SAMMAANCAP,2018-11-13,859.0000,864.9500,838.1500,841.9500
1118,KOTAKBANK,2018-11-13,1150.0000,1171.4000,1140.0000,1165.9000
3503,TMPV,2018-11-13,180.7500,183.0000,178.3500,179.5000
3603,AXISBANK,2018-11-13,606.4500,620.7500,604.0500,618.3000
3633,ICICIBANK,2018-11-13,347.8000,361.9500,347.8000,360.9000
3641,SBIN,2018-11-13,276.3000,279.7000,273.3500,278.0500
2,RELIANCE,2018-11-14,1105.0500,1112.6500,1085.5000,1097.9500
166,LT,2018-11-14,1394.0000,1398.0000,1379.0000,1384.7000
257,HDFC,2018-11-14,1836.0000,1850.0000,1830.2500,1839.1500
326,TATASTEEL,2018-11-14,605.0000,610.6000,584.3000,589.1000
375,TCS,2018-11-14,1925.0000,1929.9000,1870.0000,1880.6500
416,BAJFINANCE,2018-11-14,2299.0000,2315.0000,2265.0000,2293.9500
551,INFY,2018-11-14,665.7000,665.7000,640.5000,653.2000
701,MARUTI,2018-11-14,7180.1000,7409.0000,7180.1000,7369.0500
926,INDUSINDBK,2018-11-14,1498.0000,1529.0000,1492.5000,1513.5500
950,SAMMAANCAP,2018-11-14,851.0000,854.9000,835.0500,839.3000
1118,KOTAKBANK,2018-11-14,1170.1000,1175.0000,1122.4000,1129.9000
3503,TMPV,2018-11-14,180.5000,183.0000,176.2500,176.8000
3603,AXISBANK,2018-11-14,622.2500,623.3000,608.8000,612.7000
3633,ICICIBANK,2018-11-14,365.0000,369.9000,361.3000,366.6000
3641,SBIN,2018-11-14,280.4000,287.7000,278.0000,283.6000
2,RELIANCE,2018-11-15,1096.9500,1103.0000,1086.5000,1096.8500
166,LT,2018-11-15,1388.0000,1408.0000,1386.1000,1398.5000
257,HDFC,2018-11-15,1837.0000,1858.0000,1824.2000,1853.6000
326,TATASTEEL,2018-11-15,590.3000,596.9000,581.4500,589.3500
375,TCS,2018-11-15,1864.0000,1899.0000,1857.6000,1872.8500
416,BAJFINANCE,2018-11-15,2287.0000,2348.0000,2285.1000,2341.3000
